display  D   display_settings.c:191  debug_display_settings           [   0.17647] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.17649] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.17650] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.17652] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.17654] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.17656] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.17657] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.17659] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.17661] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.17663] Single Buffer requirement not met.
d3d      D         d3d_disp.cpp:1645 d3d_create_display_internals     [   0.17668] Trying format 0.
d3d      I         d3d_disp.cpp:1326 d3d_display_thread_proc          [   0.18358] Chose a display format: 23
d3d      I         d3d_disp.cpp:1395 d3d_display_thread_proc          [   0.18365] Normal window.
d3d      I         d3d_disp.cpp:801  d3d_create_device                [   0.21677] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:866  d3d_create_device                [   0.44267] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:874  d3d_create_device                [   0.44274] Success
d3d      D         d3d_disp.cpp:1668 d3d_create_display_internals     [   0.44277] Resumed after wait.
d3d      I         d3d_disp.cpp:1701 d3d_create_display_internals     [   0.44286] Format 0 succeeded.
d3d      D         d3d_disp.cpp:1724 d3d_create_display_internals     [   0.44291] Returning d3d_display: 003CCE28
d3d      D         d3d_disp.cpp:1749 d3d_create_display_locked        [   0.44294] al_display=003CCE28
d3d      D         d3d_disp.cpp:1750 d3d_create_display_locked        [   0.44297] al_display->vt=003CCD60
dtor     D               dtor.c:184  _al_register_destructor          [   0.44351] added dtor for object 003F6A70, func 0FDD27A7
